id,location_code,province,district,sub_district,postal_code,province_en,district_en,sub_district_en
1017,103801026,จังหวัดสระบุรี,อำเภอหนองแซง,ตำบลหนองควายโซ,18170,Saraburi,Nong Saeng,Nong Khwai So
1018,103801027,จังหวัดสระบุรี,อำเภอหนองแซง,ตำบลหนองหัวโพ,18170,Saraburi,Nong Saeng,Nong Hua Pho
1019,103801028,จังหวัดสระบุรี,อำเภอหนองแซง,ตำบลหนองสีดา,18170,Saraburi,Nong Saeng,Nong Sida
1020,103801029,จังหวัดสระบุรี,อำเภอหนองแซง,ตำบลหนองกบ,18170,Saraburi,Nong Saeng,Nong Kop
1021,103801030,จังหวัดสระบุรี,อำเภอหนองแซง,ตำบลไก่เส่า,18170,Saraburi,Nong Saeng,Kai Sao
1022,103801031,จังหวัดสระบุรี,อำเภอหนองแซง,ตำบลโคกสะอาด,18170,Saraburi,Nong Saeng,Khok Sa-at
1023,103801032,จังหวัดสระบุรี,อำเภอหนองแซง,ตำบลม่วงหวาน,18170,Saraburi,Nong Saeng,Muang Wan
1024,103801033,จังหวัดสระบุรี,อำเภอหนองแซง,ตำบลเขาดิน,18170,Saraburi,Nong Saeng,Khao Din
1026,103801035,จังหวัดสระบุรี,อำเภอบ้านหมอ,ตำบลบ้านหมอ,18130,Saraburi,Ban Mo,Ban Mo
1027,103801036,จังหวัดสระบุรี,อำเภอบ้านหมอ,ตำบลบางโขมด,18130,Saraburi,Ban Mo,Bang Khamot
1028,103801037,จังหวัดสระบุรี,อำเภอบ้านหมอ,ตำบลสร่างโศก,18130,Saraburi,Ban Mo,Sang Sok
1029,103801038,จังหวัดสระบุรี,อำเภอบ้านหมอ,ตำบลตลาดน้อย,18130,Saraburi,Ban Mo,Talat Noi
1030,103801039,จังหวัดสระบุรี,อำเภอบ้านหมอ,ตำบลหรเทพ,18130,Saraburi,Ban Mo,Horathep
1031,103801040,จังหวัดสระบุรี,อำเภอบ้านหมอ,ตำบลโคกใหญ่,18130,Saraburi,Ban Mo,Khok Yai
1032,103801041,จังหวัดสระบุรี,อำเภอบ้านหมอ,ตำบลไผ่ขวาง,18130,Saraburi,Ban Mo,Phai Khwang
1033,103801042,จังหวัดสระบุรี,อำเภอบ้านหมอ,ตำบลบ้านครัว,18270,Saraburi,Ban Mo,Ban Khrua
1034,103801043,จังหวัดสระบุรี,อำเภอบ้านหมอ,ตำบลหนองบัว,18130,Saraburi,Ban Mo,Nong Bua
1036,103801045,จังหวัดสระบุรี,อำเภอดอนพุด,ตำบลดอนพุด,18210,Saraburi,Don Phut,Don Phut
1037,103801046,จังหวัดสระบุรี,อำเภอดอนพุด,ตำบลไผ่หลิ่ว,18210,Saraburi,Don Phut,Phai Lio
1038,103801047,จังหวัดสระบุรี,อำเภอดอนพุด,ตำบลบ้านหลวง,18210,Saraburi,Don Phut,Ban Luang
1039,103801048,จังหวัดสระบุรี,อำเภอดอนพุด,ตำบลดงตะงาว,18210,Saraburi,Don Phut,Dong Ta-ngao
1041,103801050,จังหวัดสระบุรี,อำเภอหนองโดน,ตำบลหนองโดน,18190,Saraburi,Nong Don,Nong Don
1042,103801051,จังหวัดสระบุรี,อำเภอหนองโดน,ตำบลบ้านกลับ,18190,Saraburi,Nong Don,Ban Klap
1043,103801052,จังหวัดสระบุรี,อำเภอหนองโดน,ตำบลดอนทอง,18190,Saraburi,Nong Don,Don Thong
1044,103801053,จังหวัดสระบุรี,อำเภอหนองโดน,ตำบลบ้านโปร่ง,18190,Saraburi,Nong Don,Ban Prong
1046,103801055,จังหวัดสระบุรี,อำเภอพระพุทธบาท,ตำบลพระพุทธบาท,18120,Saraburi,Phra Phutthabat,Phra Phutthabat
1047,103801056,จังหวัดสระบุรี,อำเภอพระพุทธบาท,ตำบลขุนโขลน,18120,Saraburi,Phra Phutthabat,Khun Khlon
1048,103801057,จังหวัดสระบุรี,อำเภอพระพุทธบาท,ตำบลธารเกษม,18120,Saraburi,Phra Phutthabat,Than Kasem
1049,103801058,จังหวัดสระบุรี,อำเภอพระพุทธบาท,ตำบลนายาว,18120,Saraburi,Phra Phutthabat,Na Yao
1050,103801059,จังหวัดสระบุรี,อำเภอพระพุทธบาท,ตำบลพุคำจาน,18120,Saraburi,Phra Phutthabat,Phu Kham Chan
1051,103801060,จังหวัดสระบุรี,อำเภอพระพุทธบาท,ตำบลเขาวง,18120,Saraburi,Phra Phutthabat,Khao Wong
1052,103801061,จังหวัดสระบุรี,อำเภอพระพุทธบาท,ตำบลห้วยป่าหวาย,18120,Saraburi,Phra Phutthabat,Huai Pa Wai
1053,103801062,จังหวัดสระบุรี,อำเภอพระพุทธบาท,ตำบลพุกร่าง,18120,Saraburi,Phra Phutthabat,Phu Krang
1054,103801063,จังหวัดสระบุรี,อำเภอพระพุทธบาท,ตำบลหนองแก,18120,Saraburi,Phra Phutthabat,Nong Kae
1056,103801065,จังหวัดสระบุรี,อำเภอเสาไห้,ตำบลเสาไห้,18160,Saraburi,Sao Hai,Sao Hai
1057,103801066,จังหวัดสระบุรี,อำเภอเสาไห้,ตำบลบ้านยาง,18160,Saraburi,Sao Hai,Ban Yang
1058,103801067,จังหวัดสระบุรี,อำเภอเสาไห้,ตำบลหัวปลวก,18160,Saraburi,Sao Hai,Hua Pluak
1059,103801068,จังหวัดสระบุรี,อำเภอเสาไห้,ตำบลงิ้วงาม,18160,Saraburi,Sao Hai,Ngio Ngam
1060,103801069,จังหวัดสระบุรี,อำเภอเสาไห้,ตำบลศาลารีไทย,18160,Saraburi,Sao Hai,Sala Ri Thai
1061,103801070,จังหวัดสระบุรี,อำเภอเสาไห้,ตำบลต้นตาล,18160,Saraburi,Sao Hai,Ton Tan
1062,103801071,จังหวัดสระบุรี,อำเภอเสาไห้,ตำบลท่าช้าง,18160,Saraburi,Sao Hai,Tha Chang
1063,103801072,จังหวัดสระบุรี,อำเภอเสาไห้,ตำบลพระยาทด,18160,Saraburi,Sao Hai,Phraya Thot
1064,103801073,จังหวัดสระบุรี,อำเภอเสาไห้,ตำบลม่วงงาม,18160,Saraburi,Sao Hai,Muang Ngam
1065,103801074,จังหวัดสระบุรี,อำเภอเสาไห้,ตำบลเริงราง,18160,Saraburi,Sao Hai,Roeng Rang
1066,103801075,จังหวัดสระบุรี,อำเภอเสาไห้,ตำบลเมืองเก่า,18160,Saraburi,Sao Hai,Mueang Kao
1067,103801076,จังหวัดสระบุรี,อำเภอเสาไห้,ตำบลสวนดอกไม้,18160,Saraburi,Sao Hai,Suan Dok Mai
1069,103801078,จังหวัดสระบุรี,อำเภอมวกเหล็ก,ตำบลมวกเหล็ก,18180,Saraburi,Muak Lek,Muak Lek
1070,103801079,จังหวัดสระบุรี,อำเภอมวกเหล็ก,ตำบลมิตรภาพ,18180,Saraburi,Muak Lek,Mittraphap
1071,103801080,จังหวัดสระบุรี,อำเภอมวกเหล็ก,ตำบลหนองย่างเสือ,18180,Saraburi,Muak Lek,Nong Yang Suea
1072,103801081,จังหวัดสระบุรี,อำเภอมวกเหล็ก,ตำบลลำสมพุง,18180,Saraburi,Muak Lek,Lam Somphung
1073,103801082,จังหวัดสระบุรี,อำเภอมวกเหล็ก,ตำบลลำพญากลาง,18180,Saraburi,Muak Lek,Lam Phaya Klang
1074,103801083,จังหวัดสระบุรี,อำเภอมวกเหล็ก,ตำบลซับสนุ่น,18220,Saraburi,Muak Lek,Sap Sanun
1076,103801085,จังหวัดสระบุรี,อำเภอวังม่วง,ตำบลแสลงพัน,18220,Saraburi,Wang Muang,Salaeng Phan
1077,103801086,จังหวัดสระบุรี,อำเภอวังม่วง,ตำบลคำพราน,18220,Saraburi,Wang Muang,Kham Phran
1078,103801087,จังหวัดสระบุรี,อำเภอวังม่วง,ตำบลวังม่วง,18220,Saraburi,Wang Muang,Wang Muang
1080,103801089,จังหวัดสระบุรี,อำเภอเฉลิมพระเกียรติ,ตำบลเขาดินพัฒนา,18000,Saraburi,Chaloem Phra Kiat,Khao Din Phatthana
1081,103801090,จังหวัดสระบุรี,อำเภอเฉลิมพระเกียรติ,ตำบลบ้านแก้ง,18000,Saraburi,Chaloem Phra Kiat,Ban Kaeng
1082,103801091,จังหวัดสระบุรี,อำเภอเฉลิมพระเกียรติ,ตำบลผึ้งรวง,18000,Saraburi,Chaloem Phra Kiat,Phueng Ruang
1083,103801092,จังหวัดสระบุรี,อำเภอเฉลิมพระเกียรติ,ตำบลพุแค,18240,Saraburi,Chaloem Phra Kiat,Phu Khae
1084,103801093,จังหวัดสระบุรี,อำเภอเฉลิมพระเกียรติ,ตำบลห้วยบง,18000,Saraburi,Chaloem Phra Kiat,Huai Bong
1085,103801094,จังหวัดสระบุรี,อำเภอเฉลิมพระเกียรติ,ตำบลหน้าพระลาน,18240,Saraburi,Chaloem Phra Kiat,Na Phra Lan
1088,103801097,จังหวัดชลบุรี,อำเภอเมืองชลบุรี,ตำบลบางปลาสร้อย,20000,Chon Buri,Mueang Chon Buri,Bang Pla Soi
1089,103801098,จังหวัดชลบุรี,อำเภอเมืองชลบุรี,ตำบลมะขามหย่ง,20000,Chon Buri,Mueang Chon Buri,Makham Yong
1090,103801099,จังหวัดชลบุรี,อำเภอเมืองชลบุรี,ตำบลบ้านโขด,20000,Chon Buri,Mueang Chon Buri,Ban Khot
1091,103801100,จังหวัดชลบุรี,อำเภอเมืองชลบุรี,ตำบลแสนสุข,20000,Chon Buri,Mueang Chon Buri,Saen Suk
1092,103801101,จังหวัดชลบุรี,อำเภอเมืองชลบุรี,ตำบลบ้านสวน,20000,Chon Buri,Mueang Chon Buri,Ban Suan
1093,103801102,จังหวัดชลบุรี,อำเภอเมืองชลบุรี,ตำบลหนองรี,20000,Chon Buri,Mueang Chon Buri,Nong Ri
1094,103801103,จังหวัดชลบุรี,อำเภอเมืองชลบุรี,ตำบลนาป่า,20000,Chon Buri,Mueang Chon Buri,Na Pa
1095,103801104,จังหวัดชลบุรี,อำเภอเมืองชลบุรี,ตำบลหนองข้างคอก,20000,Chon Buri,Mueang Chon Buri,Nong Khang Khok
1096,103801105,จังหวัดชลบุรี,อำเภอเมืองชลบุรี,ตำบลดอนหัวฬ่อ,20000,Chon Buri,Mueang Chon Buri,Don Hua Lo
